GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1,38,8,22,4,11,4,11,2,2,1,6,7,3,0,0,2,2,22,11.6
1,36,8,17,6,11,2,6,4,5,1,2,3,8,1,0,1,0,22,19.8
1,34,9,16,7,13,2,3,2,2,1,6,7,3,1,0,0,5,22,18
1,35,6,15,1,5,5,10,5,6,0,1,1,1,0,0,2,3,22,11.3
0,27,9,17,7,12,2,5,2,4,1,4,5,1,0,0,1,2,22,13.7
1,35,9,12,9,12,0,0,4,5,2,4,6,1,0,0,0,4,22,18.5
0,28,10,13,8,10,2,3,0,1,0,1,1,3,0,0,0,1,22,18.5
1,38,5,18,4,13,1,5,11,12,3,3,6,1,1,0,2,1,22,13.3
1,38,7,15,1,2,6,13,2,3,0,3,3,0,2,0,1,1,22,15.4
0,39,7,17,5,10,2,7,6,6,0,2,2,6,0,1,3,1,22,15
0,32,8,14,3,5,5,9,1,2,0,2,2,2,4,0,1,0,22,20
1,35,6,14,6,13,0,1,10,10,0,5,5,6,4,1,2,1,22,22.6
1,35,8,15,8,13,0,2,6,6,0,6,6,7,1,0,1,1,22,21
0,29,7,13,4,5,3,8,5,6,0,3,3,2,0,0,1,0,22,16.6
1,36,9,15,7,12,2,3,2,2,2,6,8,1,2,1,4,1,22,17.3
1,36,9,17,8,14,1,3,3,7,1,7,8,3,2,2,4,3,22,15.2
1,37,8,19,7,16,1,3,5,5,0,3,3,13,1,1,5,4,22,17
1,37,6,21,5,17,1,4,9,9,1,7,8,5,0,0,1,2,22,14.2
1,36,8,17,5,11,3,6,3,4,0,2,2,4,2,2,3,3,22,15.5
1,33,8,16,5,8,3,8,3,7,0,4,4,4,0,0,7,3,22,8.2
1,35,9,9,9,9,0,0,4,5,7,10,17,0,0,2,0,3,22,27
1,32,9,20,7,12,2,8,2,2,3,1,4,0,2,0,1,3,22,13.8
1,38,8,19,4,10,4,9,2,2,0,8,8,2,2,2,2,1,22,16.7
0,32,8,14,8,14,0,0,6,6,2,10,12,3,1,0,2,3,22,19.7
1,31,7,13,7,8,0,5,8,10,0,3,3,4,3,1,3,2,22,18.5
0,28,9,12,7,9,2,3,2,2,0,0,0,2,3,0,3,0,22,18.6
1,23,7,13,6,11,1,2,7,9,0,5,5,0,1,3,1,2,22,17.7
1,33,9,17,7,11,2,6,2,4,0,5,5,0,1,0,6,2,22,8.6
1,37,8,14,8,12,0,2,6,10,0,8,8,4,0,0,3,1,22,15.6
1,32,10,19,10,18,0,1,2,2,1,5,6,5,1,2,0,2,22,20
1,36,8,14,5,7,3,7,3,3,1,6,7,1,1,1,1,4,22,17.7
1,33,6,10,3,4,3,6,7,7,0,1,1,0,0,0,1,4,22,15.1
1,37,7,21,6,12,1,9,7,7,0,9,9,8,1,0,4,2,22,14.6
1,35,10,17,10,14,0,3,2,3,1,2,3,11,2,1,4,1,22,21
1,38,10,22,10,18,0,4,2,2,0,2,2,10,2,0,2,1,22,17.8
1,34,8,15,6,9,2,6,4,4,1,2,3,2,2,3,0,1,22,21.1
1,34,8,17,3,5,5,12,1,1,1,5,6,0,1,1,2,3,22,14
1,34,8,14,7,9,1,5,5,5,2,4,6,4,0,0,2,1,22,18.4
1,37,7,21,6,12,1,9,7,7,0,9,9,8,1,0,4,2,22,14.6
1,30,7,12,5,9,2,3,6,6,3,7,10,7,1,1,3,1,22,23.8
1,39,7,22,5,15,2,7,6,10,2,10,12,2,0,1,2,3,22,11.1
0,36,8,13,8,12,0,1,6,7,0,2,2,6,1,1,1,2,22,20.4
1,37,9,16,7,11,2,5,2,2,0,6,6,3,1,2,0,2,22,19.9
1,26,8,12,4,5,4,7,2,3,2,4,6,1,0,0,0,0,22,19.7
1,25,8,14,8,13,0,1,6,6,1,4,5,1,0,0,1,4,22,15.4
1,28,8,16,4,9,4,7,2,2,2,2,4,2,1,2,1,3,22,17.6
1,33,8,21,7,14,1,7,5,6,0,3,3,7,0,0,1,1,22,14.5
0,25,8,14,6,10,2,4,4,5,0,5,5,2,1,0,1,3,22,16.7
1,25,7,13,3,9,4,4,4,4,2,4,6,2,1,4,6,3,22,16.3
1,34,6,13,5,10,1,3,9,9,3,3,6,10,1,0,2,3,22,23.1
1,37,6,17,6,16,0,1,10,11,1,2,3,4,1,1,2,2,22,15.1
1,38,7,19,6,13,1,6,7,7,1,6,7,3,2,0,0,4,22,16.5
1,35,9,18,5,11,4,7,0,0,4,11,15,5,2,0,1,3,22,22.4
1,26,9,14,5,5,4,9,0,0,0,2,2,5,1,0,0,0,22,20.9
0,32,7,12,4,5,3,7,5,5,1,2,3,2,0,0,1,5,22,16.1
1,28,9,14,7,11,2,3,2,3,0,0,0,8,0,0,1,5,22,18
1,30,7,19,4,8,3,11,5,6,1,0,1,3,0,0,2,4,22,10.3
0,21,9,13,5,6,4,7,0,0,0,2,2,0,0,0,2,2,22,14.3
0,18,8,13,4,8,4,5,2,2,0,1,1,0,0,0,2,1,22,14
1,32,6,16,2,7,4,9,6,7,2,10,12,11,1,0,7,4,22,17.3
1,38,8,15,5,10,3,5,3,5,0,17,17,7,0,5,6,0,22,21.4
1,25,9,10,9,9,0,1,4,8,0,4,4,3,1,0,3,6,22,15.9
0,27,6,11,1,3,5,8,5,9,0,1,1,2,0,0,0,1,22,16.4
1,27,8,18,6,13,2,5,4,4,1,4,5,1,2,1,1,1,22,16.5
1,37,9,16,5,8,4,8,0,0,0,1,1,3,2,0,2,2,22,16
1,29,8,13,5,7,3,6,3,4,0,5,5,3,2,0,2,3,22,18.1
1,36,9,17,6,10,3,7,1,1,0,5,5,3,1,0,4,1,22,13.9
1,29,6,12,5,11,1,1,9,10,2,9,11,2,2,1,2,5,22,19.8
0,27,6,13,4,9,2,4,8,8,0,2,2,3,0,0,3,2,22,14.2
1,27,9,17,8,15,1,2,3,5,0,2,2,6,2,0,1,3,22,17.5
0,32,7,11,5,9,2,2,6,6,0,4,4,2,2,2,1,1,22,21.7
0,28,6,7,4,4,2,3,8,11,0,2,2,4,1,2,0,0,22,24.1
1,44,8,19,8,16,0,3,6,6,0,4,4,12,1,0,6,2,22,15.7
1,36,11,14,11,14,0,0,0,0,1,4,5,2,0,1,1,0,22,19.6
0,30,9,17,6,10,3,7,1,2,0,2,2,9,1,0,3,4,22,16.6
1,28,10,13,10,13,0,0,2,4,8,14,22,0,0,1,1,4,22,24
1,35,8,13,6,10,2,3,4,6,3,4,7,11,3,1,0,2,22,29.2
1,32,6,17,4,9,2,8,8,13,2,9,11,7,2,1,9,5,22,11.2
0,30,8,13,3,5,5,8,1,1,1,1,2,3,2,1,4,3,22,16.7
1,35,8,15,5,7,3,8,3,4,1,3,4,8,1,1,1,2,22,21.4
1,35,9,16,7,12,2,4,2,2,1,6,7,3,1,0,3,4,22,15.4
1,36,10,17,9,13,1,4,1,2,1,3,4,5,2,1,0,2,22,20.7
1,36,9,22,7,13,2,9,2,3,1,6,7,2,1,1,2,3,22,12.2
1,36,6,18,6,17,0,1,10,11,1,6,7,6,0,0,1,3,22,15.9
1,40,10,16,9,14,1,2,1,2,0,9,9,2,0,0,3,1,22,15.1
1,33,8,17,6,11,2,6,4,4,0,1,1,4,4,0,0,2,22,19.6
1,41,8,17,5,11,3,6,3,5,0,13,13,1,1,0,2,0,22,16.1
1,31,8,15,5,9,3,6,3,3,0,2,2,3,2,0,6,1,22,13
1,25,8,18,5,14,3,4,3,5,4,5,9,4,0,3,3,2,22,17.2
1,37,5,14,2,6,3,8,9,10,1,3,4,5,2,0,3,2,22,17.1
1,33,8,14,5,9,3,5,3,3,0,3,3,11,2,0,5,4,22,19.4
1,40,7,14,7,11,0,3,8,8,1,12,13,8,0,1,5,3,22,19.4
0,24,8,12,5,5,3,7,3,3,0,3,3,2,0,0,1,0,22,18.1
1,36,7,21,7,20,0,1,8,11,5,9,14,4,1,3,0,4,22,19.4
1,43,7,11,7,10,0,1,8,12,1,9,10,2,1,4,1,1,22,22.7
1,34,6,16,3,9,3,7,7,9,1,10,11,12,1,2,5,5,22,19.9
1,39,10,19,8,14,2,5,0,0,2,2,4,3,0,0,2,1,22,14.4
1,36,8,20,4,10,4,10,2,2,0,7,7,4,1,0,1,1,22,15.7
1,30,8,13,5,8,3,5,3,3,1,4,5,3,2,0,3,1,22,18.7
1,34,5,6,4,5,1,1,11,11,0,7,7,11,2,0,3,3,22,27.4
1,33,8,13,7,11,1,2,5,6,4,9,13,1,0,1,2,3,22,19.4
0,34,9,17,5,9,4,8,0,0,1,0,1,2,0,0,2,2,22,13
1,39,11,23,11,20,0,3,0,0,4,3,7,1,3,1,1,4,22,15.8
0,26,7,11,1,4,6,7,2,3,0,1,1,1,1,0,0,0,22,18.7
0,30,11,18,11,18,0,0,0,0,5,4,9,1,1,0,3,4,22,15.6
1,34,8,18,6,12,2,6,4,6,1,5,6,7,0,0,0,2,22,18.1
1,33,5,15,3,7,2,8,10,10,2,3,5,0,1,0,0,3,22,15.6
1,28,8,12,5,8,3,4,3,4,0,0,0,4,2,0,3,2,22,17.4
1,34,8,13,8,13,0,0,6,7,0,6,6,5,1,0,0,3,22,20.8
1,36,8,22,6,14,2,8,4,4,1,8,9,2,2,0,1,2,22,14.5
1,37,8,17,7,13,1,4,5,6,1,2,3,5,1,1,4,0,22,15.4
1,30,9,22,9,17,0,5,4,10,1,8,9,3,3,2,0,2,22,16.6
0,28,8,10,4,6,4,4,2,2,1,6,7,1,0,1,0,2,22,21.3
1,32,6,14,5,11,1,3,9,10,3,6,9,8,1,4,1,4,22,24.9
1,31,9,11,9,11,0,0,4,5,5,4,9,0,2,1,2,2,22,22.1
1,36,9,17,7,14,2,3,2,2,1,3,4,0,1,4,0,4,22,17.5
1,41,10,13,10,13,0,0,2,4,6,6,12,2,0,0,0,1,22,23.1
1,32,8,15,5,10,3,5,3,4,4,4,8,8,1,1,2,1,22,23.2
1,39,8,15,6,10,2,5,4,4,1,4,5,19,3,0,6,3,22,25.7
1,26,7,14,7,13,0,1,8,10,4,9,13,5,2,1,0,0,22,25.9
1,29,7,11,4,6,3,5,5,8,1,3,4,5,1,0,0,4,22,20.4
1,35,6,18,6,10,0,8,10,11,1,3,4,2,2,0,3,2,22,12.6
1,34,9,16,5,9,4,7,0,0,0,7,7,0,1,4,0,3,22,19.1
1,37,8,24,7,20,1,4,5,5,1,3,4,3,1,0,3,1,22,9.7
1,36,6,15,4,9,2,6,8,9,1,6,7,3,0,1,4,2,22,14
1,31,8,8,5,5,3,3,3,3,3,8,11,4,0,3,1,5,22,26
1,37,7,17,6,14,1,3,7,7,0,1,1,6,2,1,5,3,22,13.9
1,31,10,20,8,15,2,5,0,0,2,4,6,0,0,0,1,4,22,12
1,33,9,15,8,12,1,3,3,4,0,3,3,2,0,4,0,1,22,19.4
0,36,8,15,4,8,4,7,2,2,1,3,4,1,0,0,0,1,22,16.6
1,39,6,20,6,17,0,3,10,12,2,4,6,2,1,0,3,1,22,11.2
1,30,10,18,8,13,2,5,0,0,1,3,4,5,1,0,5,1,22,14.1
1,30,8,15,5,7,3,8,3,3,0,5,5,1,0,0,3,1,22,13.5
0,27,6,12,3,6,3,6,7,7,0,1,1,4,0,1,3,2,22,16
0,31,7,12,3,5,4,7,4,4,0,4,4,2,0,1,2,3,22,16.5
1,37,9,22,7,16,2,6,2,4,0,4,4,8,0,0,3,4,22,11.6
0,30,9,14,7,9,2,5,2,2,0,5,5,2,0,0,0,1,22,18.3
0,31,8,17,5,11,3,6,3,3,0,5,5,2,2,0,0,0,22,18.2
1,28,7,15,5,12,2,3,6,8,0,4,4,6,0,1,1,1,22,18.2
1,43,8,21,7,17,1,4,5,6,2,1,3,9,4,0,3,2,22,18.3
0,27,8,17,2,5,6,12,0,0,0,2,2,0,0,1,0,2,22,13.8
0,31,10,13,9,11,1,2,1,2,1,4,5,0,0,0,0,2,22,17.6
1,36,7,16,5,10,2,6,6,7,2,1,3,4,3,0,1,3,22,18.5
1,32,10,15,10,15,0,0,2,5,7,5,12,2,0,3,0,3,22,23
0,25,8,8,5,5,3,3,3,3,0,2,2,1,3,0,1,2,22,22.1
0,32,9,15,7,10,2,5,2,3,1,4,5,2,2,0,1,2,22,18.2
0,21,7,9,0,0,7,9,1,2,0,0,0,1,0,1,0,1,22,19.1
1,32,10,15,8,12,2,3,0,0,0,7,7,5,1,0,1,2,22,20.3
1,36,10,18,8,13,2,5,0,0,2,5,7,3,0,1,4,3,22,13.9
1,27,8,13,3,7,5,6,1,3,1,3,4,1,0,0,1,1,22,16.2
1,32,6,10,4,7,2,3,8,8,0,6,6,3,1,0,2,2,22,19.5
1,36,7,16,1,7,6,9,2,4,1,7,8,8,0,2,1,6,22,19.2
1,32,8,19,5,9,3,10,3,5,3,3,6,6,1,0,2,1,22,16.9
1,34,5,18,3,11,2,7,10,10,0,6,6,2,1,0,3,4,22,11
1,36,9,15,7,11,2,4,2,2,0,1,1,5,3,1,4,2,22,17.8
1,36,9,17,6,14,3,3,1,1,0,2,2,0,0,1,4,2,22,10.2
0,29,8,20,3,10,5,10,1,1,0,5,5,3,0,0,1,2,22,13
1,36,9,14,8,12,1,2,3,6,2,8,10,1,1,2,3,1,22,18.1
1,23,7,8,1,1,6,7,2,3,0,0,0,3,0,0,3,4,22,16.3
1,27,10,17,10,16,0,1,2,3,2,7,9,4,1,2,2,4,22,18.8
0,27,7,13,2,5,5,8,3,3,0,2,2,1,0,2,0,4,22,16.8
1,34,9,22,7,16,2,6,2,2,1,7,8,2,1,1,0,3,22,14.9
1,30,10,19,8,15,2,4,0,0,0,4,4,2,1,0,1,1,22,14.9
1,36,5,15,5,13,0,2,12,14,0,4,4,4,1,0,2,3,22,14.5
1,36,8,21,8,20,0,1,6,7,1,7,8,3,0,2,1,4,22,13.8
1,38,8,15,6,8,2,7,4,7,0,2,2,2,0,0,3,3,22,11.3
1,32,8,13,3,5,5,8,1,1,0,5,5,2,2,0,1,1,22,19.6
1,36,8,17,8,17,0,0,6,7,8,12,20,4,0,1,1,2,22,23.8
1,34,8,11,8,9,0,2,6,6,1,6,7,4,1,0,1,1,22,22.4
1,40,8,23,7,16,1,7,5,6,1,2,3,9,0,0,2,1,22,13.9
0,27,8,14,4,5,4,9,2,2,0,3,3,1,0,0,1,1,22,15.6
1,35,8,17,6,12,2,5,4,6,0,3,3,5,0,0,3,4,22,12.3
1,32,7,18,3,12,4,6,4,4,2,4,6,5,0,1,3,4,22,14.4
1,33,8,20,7,15,1,5,5,6,2,2,4,12,1,0,1,1,22,20.8
1,36,5,11,4,8,1,3,11,11,1,8,9,2,1,0,4,4,22,16.2
1,30,10,16,8,11,2,5,0,0,0,1,1,1,1,0,1,1,22,15.4
1,34,7,12,2,5,5,7,3,3,0,3,3,3,0,0,1,0,22,18.4
1,27,6,10,4,7,2,3,8,9,1,5,6,2,0,0,1,3,22,18.4
1,32,11,16,11,16,0,0,0,0,8,10,18,2,1,2,1,2,22,25.8
1,37,8,18,5,10,3,8,3,4,0,5,5,1,2,1,2,4,22,13.5
1,32,10,18,9,16,1,2,1,2,1,2,3,7,0,0,1,1,22,17.8
1,35,7,14,4,9,3,5,5,6,0,5,5,14,2,0,4,1,22,23.5
1,36,6,13,5,12,1,1,9,12,2,4,6,1,1,0,0,4,22,16.8
1,40,9,16,7,12,2,4,2,2,0,7,7,2,1,1,0,1,22,19.2
1,25,8,11,2,3,6,8,0,0,1,7,8,2,0,1,2,2,22,19.6
1,34,10,15,8,12,2,3,0,0,1,2,3,1,4,0,0,4,22,19.9
1,35,10,15,9,11,1,4,1,1,1,1,2,0,0,1,3,4,22,12.6
1,34,6,21,5,15,1,6,9,12,0,2,2,10,4,2,4,3,22,16.3
1,38,7,15,6,10,1,5,7,8,6,10,16,6,0,0,3,1,22,21.9
1,40,8,16,5,12,3,4,3,3,0,7,7,0,2,0,3,5,22,13.1
1,28,7,12,3,5,4,7,4,5,1,3,4,2,0,1,2,1,22,17.3
1,33,8,14,7,12,1,2,5,6,1,4,5,11,1,1,3,2,22,22.5
0,29,6,16,4,10,2,6,8,9,1,1,2,2,1,0,3,0,22,13.2
0,28,9,16,9,15,0,1,4,6,5,9,14,2,1,0,1,5,22,19.2
1,44,8,16,6,11,2,5,4,5,0,3,3,4,2,0,1,5,22,16.3
1,34,9,16,6,9,3,7,1,2,1,2,3,4,0,0,0,4,22,16.5
0,33,8,10,4,5,4,5,2,2,0,3,3,1,1,1,4,1,22,17.1
1,38,8,17,7,12,1,5,5,8,2,8,10,3,3,2,4,1,22,18
1,32,8,17,8,17,0,0,5,6,2,3,5,4,1,1,2,2,21,15.9
1,37,7,13,2,5,5,8,2,4,0,3,3,6,1,1,5,1,21,15.3
1,31,8,16,8,15,0,1,5,6,0,3,3,4,1,0,2,1,21,14.9
1,37,8,16,4,9,4,7,1,3,2,10,12,3,3,3,1,3,21,21.6
1,36,8,15,5,8,3,7,2,2,1,5,6,2,2,1,4,0,21,16
1,23,8,15,7,11,1,4,4,5,0,2,2,3,0,0,2,1,21,13.6
1,34,6,14,4,9,2,5,7,7,0,3,3,7,0,0,1,0,21,18.4
1,27,7,15,1,3,6,12,1,1,2,1,3,0,1,0,0,0,21,16
1,32,8,14,5,8,3,6,2,2,0,3,3,4,0,0,0,2,21,17.3
1,32,8,12,8,10,0,2,5,6,1,8,9,2,4,3,2,2,21,23.2
0,18,7,8,2,3,5,5,2,4,0,1,1,1,0,0,1,0,21,17.4
1,33,7,20,5,11,2,9,5,6,4,4,8,4,2,0,5,3,21,12
1,37,6,11,3,7,3,4,6,6,2,7,9,1,2,3,3,3,21,19.8
1,40,6,12,0,4,6,8,3,3,1,4,5,2,1,0,2,2,21,16.5
1,33,7,17,3,8,4,9,3,6,0,4,4,4,0,1,0,1,21,15
1,37,9,17,7,12,2,5,1,2,2,5,7,1,2,0,1,2,21,16.1
1,41,4,12,3,9,1,3,12,12,1,8,9,5,2,5,1,3,21,24.1
1,38,7,21,4,13,3,8,4,5,1,3,4,9,1,1,5,0,21,13.3
1,42,7,24,5,17,2,7,5,7,1,2,3,5,3,0,2,3,21,10.8
1,28,7,14,6,12,1,2,6,8,0,3,3,2,1,0,2,2,21,13.7
1,44,8,25,6,17,2,8,3,5,2,4,6,1,0,0,1,3,21,7
1,34,9,18,9,18,0,0,3,3,1,8,9,4,0,1,2,1,21,16.2
1,29,6,11,2,4,4,7,5,6,0,3,3,1,1,0,2,3,21,14.7
1,34,9,23,8,22,1,1,2,2,2,5,7,3,7,1,3,3,21,17
1,38,9,14,6,7,3,7,0,1,1,2,3,2,2,1,1,3,21,17.6
1,31,10,18,9,17,1,1,0,0,0,5,5,13,0,0,1,3,21,20.8
1,33,10,13,10,13,0,0,1,1,6,8,14,3,2,0,1,3,21,24.4
1,33,8,13,7,10,1,3,4,4,2,3,5,5,0,3,2,1,21,20.6
1,36,7,14,3,4,4,10,3,4,0,5,5,10,0,0,2,3,21,18.9
1,37,10,21,9,14,1,7,0,0,0,1,1,7,0,0,1,1,21,14.1
1,39,8,18,7,14,1,4,4,5,0,4,4,1,3,0,1,3,21,13.9
1,36,7,13,6,10,1,3,6,6,2,3,5,1,1,0,1,2,21,16.9
1,32,7,16,6,13,1,3,6,6,0,3,3,1,0,0,0,2,21,13.4
1,35,8,16,8,15,0,1,5,5,0,4,4,1,0,1,0,0,21,15.6
1,26,6,15,3,8,3,7,6,7,4,11,15,0,0,0,1,2,21,16.8
1,38,8,20,4,9,4,11,1,1,1,4,5,2,1,1,3,2,21,11.4
1,29,7,14,7,13,0,1,7,7,1,1,2,0,0,0,1,1,21,13.6
1,39,9,16,9,16,0,0,3,3,4,6,10,2,4,0,0,2,21,22.6
1,33,7,16,5,12,2,4,5,5,0,6,6,6,2,1,0,1,21,20.9
0,23,8,13,5,8,3,5,2,2,1,1,2,1,0,0,0,0,21,16.8
0,23,6,12,3,6,3,6,6,8,0,2,2,1,3,0,5,0,21,13.5
1,36,6,12,2,6,4,6,5,8,1,7,8,0,1,0,1,1,21,16.2
1,28,6,11,3,6,3,5,6,6,2,5,7,1,1,0,2,3,21,17.1
1,37,4,13,4,9,0,4,13,14,1,6,7,8,0,0,4,3,21,16
0,24,7,12,7,9,0,3,7,8,0,2,2,2,0,0,0,4,21,15.4
1,45,8,16,6,13,2,3,3,4,0,6,6,6,0,1,2,2,21,16.5
1,33,8,17,3,9,5,8,0,0,2,2,4,2,0,0,2,2,21,12.9
1,33,8,16,7,15,1,1,4,4,2,6,8,2,2,2,2,3,21,17.8
1,37,7,16,6,8,1,8,6,6,1,2,3,3,0,1,3,4,21,12.1
1,34,9,16,6,10,3,6,0,1,2,1,3,1,0,1,0,1,21,15.7
0,27,5,13,3,7,2,6,9,9,0,4,4,3,0,0,1,2,21,15.4
0,32,8,14,4,6,4,8,1,3,0,5,5,2,2,1,2,2,21,16.4
1,36,9,17,8,12,1,5,2,2,1,4,5,4,0,1,2,2,21,15.3
0,30,8,16,7,11,1,5,4,5,0,1,1,2,1,0,2,1,21,12.9
1,38,6,16,5,13,1,3,8,10,0,3,3,3,2,0,2,1,21,14
0,32,6,12,5,7,1,5,8,9,0,3,3,3,1,0,1,4,21,16
1,31,7,15,3,7,4,8,3,5,1,7,8,1,2,2,2,2,21,16.6
1,28,6,9,6,9,0,0,9,14,0,4,4,1,1,0,2,2,21,15.2
1,35,9,16,8,14,1,2,2,2,1,4,5,9,2,0,6,2,21,16.8
0,25,9,15,7,10,2,5,1,1,0,3,3,4,2,0,0,1,21,19.4
1,31,9,16,6,10,3,6,0,0,1,4,5,4,1,0,1,5,21,16.1
1,27,6,16,2,4,4,12,5,5,1,2,3,2,2,0,2,0,21,14.9
1,32,7,16,4,9,3,7,4,4,0,1,1,4,0,0,2,1,21,13.3
1,38,9,15,8,9,1,6,2,2,3,10,13,1,2,2,1,4,21,20.7
1,41,8,20,4,9,4,11,1,1,0,6,6,6,1,0,1,3,21,15
1,35,9,22,8,17,1,5,2,2,1,5,6,9,1,2,4,3,21,14.9
1,32,10,15,9,11,1,4,0,0,0,7,7,7,1,4,1,1,21,23.9
1,25,8,12,6,6,2,6,3,3,0,3,3,5,0,0,1,1,21,18.8
1,38,4,12,4,11,0,1,13,13,2,3,5,11,0,0,5,4,21,17.6
1,38,10,20,10,17,0,3,1,2,2,2,4,4,0,0,4,0,21,11.4
1,25,8,17,7,15,1,2,4,4,8,5,13,5,1,0,2,2,21,21.1
1,33,8,17,7,12,1,5,4,5,1,0,1,5,0,0,2,4,21,12.5
1,33,5,8,1,2,4,6,7,7,1,7,8,0,1,0,1,1,21,19.8
1,27,7,9,5,6,2,3,5,6,0,1,1,2,2,0,1,4,21,18.2
1,27,10,13,10,13,0,0,1,1,2,4,6,2,0,1,3,5,21,15.6
0,18,5,6,1,1,4,5,7,8,0,1,1,2,1,0,0,2,21,20.3
1,31,10,13,10,13,0,0,1,3,1,10,11,3,1,2,4,3,21,18.1
0,31,9,15,6,10,3,5,0,0,1,10,11,0,0,0,0,4,21,16.2
1,39,8,14,5,8,3,6,2,3,0,4,4,2,1,0,0,3,21,16.4
1,37,10,22,9,19,1,3,0,0,1,2,3,3,2,0,1,2,21,13.2
1,38,10,18,10,18,0,0,1,3,5,11,16,3,2,1,3,5,21,18.2
1,40,8,20,8,17,0,3,5,5,1,2,3,1,0,0,1,2,21,10.4
1,39,7,17,6,13,1,4,6,7,1,4,5,2,1,0,3,3,21,11.6
0,30,8,10,7,9,1,1,4,5,6,2,8,2,0,0,3,4,21,18.4
0,27,7,11,5,7,2,4,5,6,0,0,0,5,1,1,1,0,21,19.9
1,36,7,16,5,12,2,4,5,6,1,4,5,1,0,0,3,5,21,9.8
1,43,4,13,4,8,0,5,13,13,0,9,9,1,1,0,4,1,21,13.5
1,30,9,16,7,8,2,8,1,1,1,3,4,2,0,0,2,5,21,12.4
0,35,7,13,2,4,5,9,2,3,0,5,5,3,4,1,2,4,21,19
1,36,7,15,6,12,1,3,6,8,0,11,11,4,1,2,3,2,21,17.2
0,32,8,14,5,9,3,5,2,2,0,1,1,3,2,0,2,3,21,15.6
1,31,9,13,9,13,0,0,3,3,5,5,10,2,0,3,0,2,21,23.2
0,29,8,16,3,9,5,7,0,0,0,2,2,4,2,0,0,0,21,18.4
1,39,9,23,7,19,2,4,1,4,1,3,4,4,0,0,1,3,21,9.5
1,32,8,20,4,12,4,8,1,1,0,2,2,4,1,0,0,1,21,14.2
1,39,7,14,1,6,6,8,1,2,1,2,3,3,0,0,1,2,21,15.2
1,33,9,12,9,12,0,0,3,4,3,6,9,0,0,2,0,3,21,19.9
1,31,7,16,1,7,6,9,1,1,0,1,1,3,1,0,4,1,21,11.6
1,36,7,17,4,8,3,9,4,4,1,2,3,2,2,0,2,1,21,14.2
1,35,2,12,2,6,0,6,17,18,1,10,11,2,1,2,1,0,21,19.5
1,34,6,18,4,9,2,9,7,7,2,3,5,4,2,0,1,4,21,15.3
1,39,8,14,4,9,4,5,1,1,1,7,8,1,2,1,2,2,21,17.8
1,37,6,9,6,9,0,0,9,11,3,11,14,2,2,2,0,3,21,25.3
1,27,7,15,4,8,3,7,4,5,1,4,5,2,0,0,2,1,21,13.8
1,39,7,16,5,10,2,6,5,7,2,6,8,7,0,0,5,2,21,14.1
1,31,7,14,6,12,1,2,6,8,0,5,5,4,0,0,2,2,21,14.7
0,27,7,13,6,11,1,2,6,7,0,3,3,1,5,0,1,3,21,18.7
1,29,9,16,6,9,3,7,0,0,1,5,6,5,2,3,1,0,21,22.2
1,35,9,23,7,18,2,5,1,2,2,1,3,4,1,1,2,3,21,11.1
1,33,8,12,6,8,2,4,3,3,1,5,6,4,1,0,2,1,21,19.4
1,38,7,20,5,16,2,4,5,6,0,7,7,4,3,0,5,3,21,11.1
1,41,8,22,6,10,2,12,3,3,0,0,0,2,0,0,1,2,21,8.4
1,34,9,17,8,11,1,6,2,2,1,4,5,3,1,0,2,1,21,15.3
1,36,9,19,7,13,2,6,1,1,0,1,1,3,1,1,5,4,21,8.8
1,32,9,13,9,13,0,0,3,4,3,9,12,2,0,1,1,1,21,20.6
1,29,7,12,4,7,3,5,4,4,0,8,8,2,0,0,1,2,21,17.4
0,30,6,10,3,3,3,7,6,8,0,1,1,0,1,2,3,3,21,14.1
1,37,7,18,6,14,1,4,6,6,1,9,10,4,1,2,2,2,21,17
1,36,8,18,3,6,5,12,0,0,0,1,1,11,4,0,5,1,21,18.2
1,34,8,16,8,16,0,0,5,9,5,7,12,0,3,0,4,3,21,14.8
1,33,9,18,8,11,1,7,2,3,0,9,9,14,1,0,4,2,21,20.3
1,30,9,17,7,12,2,5,1,2,0,4,4,3,3,0,1,5,21,15.6
1,37,7,17,6,10,1,7,6,8,0,0,0,5,2,0,2,2,21,13.8
1,37,7,15,5,12,2,3,5,5,1,6,7,0,0,0,3,1,21,12.4
1,35,8,16,4,11,4,5,1,2,0,4,4,7,1,0,2,1,21,17.3
0,34,7,11,2,3,5,8,2,3,0,2,2,4,0,1,4,2,21,15
1,25,9,14,6,10,3,4,0,0,1,3,4,2,0,1,3,2,21,14.7
1,31,8,12,7,10,1,2,4,4,0,6,6,4,2,1,0,1,21,22.7
0,34,9,17,9,16,0,1,3,5,0,2,2,1,1,1,1,0,21,13.9
1,30,8,18,4,7,4,11,1,1,3,2,5,0,1,0,3,3,21,11.1
1,32,9,18,6,14,3,4,0,0,0,6,6,5,0,1,0,1,21,17.6
1,35,6,15,6,9,0,6,9,10,3,4,7,7,1,0,2,4,21,18.1
1,35,7,11,3,5,4,6,3,3,0,2,2,8,0,0,2,2,21,19.5
1,30,7,15,7,15,0,0,7,9,0,5,5,5,0,0,4,3,21,12.3
1,28,8,10,7,9,1,1,4,5,2,4,6,4,2,2,3,2,21,21.8
